atc_code,atc_description,atc_level,atc_parent_code,schedule_code
"N07BC","Drugs used in opioid dependence","4","N07B","4535"
"N07BC01","buprenorphine","5","N07BC","4535"
"N07BC02","methadone","5","N07BC","4535"
"N07BC03","levacetylmethadol","5","N07BC","4535"
"N07BC04","lofexidine","5","N07BC","4535"
"N07BC05","levomethadone","5","N07BC","4535"
"N07BC06","diamorphine","5","N07BC","4535"
"N07BC51","buprenorphine, combinations","5","N07BC","4535"
"N07C","ANTIVERTIGO PREPARATIONS","3","N07","4535"
"N07CA","Antivertigo preparations","4","N07C","4535"
"N07CA01","betahistine","5","N07CA","4535"
"N07CA02","cinnarizine","5","N07CA","4535"
"N07CA03","flunarizine","5","N07CA","4535"
"N07CA04","acetylleucine","5","N07CA","4535"
"N07CA52","cinnarizine, combinations","5","N07CA","4535"
"N07X","OTHER NERVOUS SYSTEM DRUGS","3","N07","4535"
"N07XA","Gangliosides and ganglioside derivatives","4","N07X","4535"
"N07XX","Other nervous system drugs","4","N07X","4535"
"N07XX01","tirilazad","5","N07XX","4535"
"N07XX02","riluzole","5","N07XX","4535"
"N07XX03","xaliproden","5","N07XX","4535"
"N07XX04","sodium oxybate","5","N07XX","4535"
"N07XX05","amifampridine","5","N07XX","4535"
"N07XX06","tetrabenazine","5","N07XX","4535"
"N07XX07","fampridine","5","N07XX","4535"
"N07XX08","tafamidis","5","N07XX","4535"
"N07XX09","dimethyl fumarate","5","N07XX","4535"
"N07XX10","laquinimod","5","N07XX","4535"
"N07XX11","pitolisant","5","N07XX","4535"
"N07XX12","patisiran","5","N07XX","4535"
"N07XX13","valbenazine","5","N07XX","4535"
"N07XX14","edaravone","5","N07XX","4535"
"N07XX15","inotersen","5","N07XX","4535"
"N07XX16","deutetrabenazine","5","N07XX","4535"
"N07XX17","arimoclomol","5","N07XX","4535"
"N07XX18","vutrisiran","5","N07XX","4535"
"N07XX19","sodium phenylbutyrate and ursodoxicoltaurine","5","N07XX","4535"
"N07XX21","eplontersen","5","N07XX","4535"
"N07XX22","tofersen","5","N07XX","4535"
"N07XX23","troriluzole","5","N07XX","4535"
"N07XX24","trofinetide","5","N07XX","4535"
"N07XX25","omaveloxolone","5","N07XX","4535"
"N07XX59","dextromethorphan, combinations","5","N07XX","4535"
"P","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","1","null","4535"
"P00","ANTIPARASITIC PRODUCTS","2","P","4535"
"P01","ANTIPROTOZOALS","2","P","4535"
"P01A","AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES","3","P01","4535"
"P01AA","Hydroxyquinoline derivatives","4","P01A","4535"
"P01AA01","broxyquinoline","5","P01AA","4535"
"P01AA02","clioquinol","5","P01AA","4535"
"P01AA04","chlorquinaldol","5","P01AA","4535"
"P01AA05","tilbroquinol","5","P01AA","4535"
"P01AA30","tilbroquinol and tiliquinol","5","P01AA","4535"
"P01AA52","clioquinol, combinations","5","P01AA","4535"
"P01AB","Nitroimidazole derivatives","4","P01A","4535"
"P01AB01","metronidazole","5","P01AB","4535"
"P01AB02","tinidazole","5","P01AB","4535"
"P01AB03","ornidazole","5","P01AB","4535"
"P01AB04","azanidazole","5","P01AB","4535"
"P01AB05","propenidazole","5","P01AB","4535"
"P01AB06","nimorazole","5","P01AB","4535"
"P01AB07","secnidazole","5","P01AB","4535"
"P01AB08","satranidazole","5","P01AB","4535"
"P01AB51","metronidazole and furazolidone","5","P01AB","4535"
"P01AB52","metronidazole and diloxanide","5","P01AB","4535"
"P01AB53","tinidazole and diloxanide","5","P01AB","4535"
"P01AC","Dichloroacetamide derivatives","4","P01A","4535"
"P01AC01","diloxanide","5","P01AC","4535"
"P01AC02","clefamide","5","P01AC","4535"
"P01AC03","etofamide","5","P01AC","4535"
"P01AC04","teclozan","5","P01AC","4535"
"P01AR","Arsenic compounds","4","P01A","4535"
"P01AR01","arsthinol","5","P01AR","4535"
"P01AR02","difetarsone","5","P01AR","4535"
"P01AR03","glycobiarsol","5","P01AR","4535"
"P01AR53","glycobiarsol, combinations","5","P01AR","4535"
"P01AX","Other agents against amoebiasis and other protozoal diseases","4","P01A","4535"
"P01AX01","chiniofon","5","P01AX","4535"
"P01AX02","emetine","5","P01AX","4535"
"P01AX03","Diloxanide","5","P01AX","4535"
"P01AX04","phanquinone","5","P01AX","4535"
"P01AX05","mepacrine","5","P01AX","4535"
"P01AX06","atovaquone","5","P01AX","4535"
"P01AX07","trimetrexate","5","P01AX","4535"
"P01AX08","tenonitrozole","5","P01AX","4535"
"P01AX09","dehydroemetine","5","P01AX","4535"
"P01AX10","fumagillin","5","P01AX","4535"
"P01AX11","nitazoxanide","5","P01AX","4535"
"P01AX52","emetine, combinations","5","P01AX","4535"
"P01B","ANTIMALARIALS","3","P01","4535"
"P01BA","Aminoquinolines","4","P01B","4535"
"P01BA01","chloroquine","5","P01BA","4535"
"P01BA02","hydroxychloroquine","5","P01BA","4535"
"P01BA03","primaquine","5","P01BA","4535"
"P01BA04","Mepacrine","5","P01BA","4535"
"P01BA05","Mefloquine","5","P01BA","4535"
"P01BA06","amodiaquine","5","P01BA","4535"
"P01BA07","tafenoquine","5","P01BA","4535"
"P01BB","Biguanides","4","P01B","4535"
"P01BB01","proguanil","5","P01BB","4535"
"P01BB02","cycloguanil embonate","5","P01BB","4535"
"P01BB51","proguanil and atovaquone","5","P01BB","4535"
"P01BB52","chloroquine and proguanil","5","P01BB","4535"
"P01BC","Methanolquinolines","4","P01B","4535"
"P01BC01","quinine","5","P01BC","4535"
"P01BC02","mefloquine","5","P01BC","4535"
"P01BD","Diaminopyrimidines","4","P01B","4535"
"P01BD01","pyrimethamine","5","P01BD","4535"
"P01BD51","pyrimethamine, combinations","5","P01BD","4535"
"P01BE","Artemisinin and derivatives, plain","4","P01B","4535"
"P01BE01","artemisinin","5","P01BE","4535"
"P01BE02","artemether","5","P01BE","4535"
"P01BE03","artesunate","5","P01BE","4535"
"P01BE04","artemotil","5","P01BE","4535"
"P01BE05","artenimol","5","P01BE","4535"
"P01BE52","artemether, combinations","5","P01BE","4535"
"P01BF","Artemisinin and derivatives, combinations","4","P01B","4535"
"P01BF01","artemether and lumefantrine","5","P01BF","4535"
"P01BF02","artesunate and mefloquine","5","P01BF","4535"
"P01BF03","artesunate and amodiaquine","5","P01BF","4535"
"P01BF04","artesunate, sulfalene and pyrimethamine","5","P01BF","4535"
"P01BF05","artenimol and piperaquine","5","P01BF","4535"
"P01BF06","artesunate and pyronaridine","5","P01BF","4535"
"P01BF07","artemisinin and piperaquine","5","P01BF","4535"
"P01BF08","artemisinin and naphthoquine","5","P01BF","4535"
"P01BF09","artesunate, sulfadoxine and pyrimethamine","5","P01BF","4535"
"P01BX","Other antimalarials","4","P01B","4535"
"P01BX01","halofantrine","5","P01BX","4535"
"P01BX02","arterolane and piperaquine","5","P01BX","4535"
"P01C","AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS","3","P01","4535"
"P01CA","Nitroimidazole derivatives","4","P01C","4535"
"P01CA01","Nimorazole","5","P01CA","4535"
"P01CA02","benznidazole","5","P01CA","4535"
"P01CA03","fexinidazole","5","P01CA","4535"
"P01CB","Antimony compounds","4","P01C","4535"
"P01CB01","meglumine antimonate","5","P01CB","4535"
"P01CB02","sodium stibogluconate","5","P01CB","4535"
"P01CC","Nitrofuran derivatives","4","P01C","4535"
"P01CC01","nifurtimox","5","P01CC","4535"
"P01CC02","nitrofural","5","P01CC","4535"
"P01CD","Arsenic compounds","4","P01C","4535"
"P01CD01","melarsoprol","5","P01CD","4535"
"P01CD02","acetarsol","5","P01CD","4535"
"P01CX","Other agents against leishmaniasis and trypanosomiasis","4","P01C","4535"
"P01CX01","pentamidine isethionate","5","P01CX","4535"
"P01CX02","suramin sodium","5","P01CX","4535"
"P01CX03","eflornithine","5","P01CX","4535"
"P01CX04","miltefosine","5","P01CX","4535"
"P01X","OTHER ANTIPROTOZOALS","3","P01","4535"
"P01XA","DRUGS FOR TREATMENT OF PNEUMOCYSTIS CARINII","4","P01X","4535"
"P01XA01","Pentamidine isethionat","5","P01XA","4535"
"P02","ANTHELMINTICS","2","P","4535"
"P02A","SCHISTOSOMICIDES","3","P02","4535"
"P02B","ANTITREMATODALS","3","P02","4535"
"P02BA","Quinoline derivatives and related substances","4","P02B","4535"
"P02BA01","praziquantel","5","P02BA","4535"
"P02BA02","oxamniquine","5","P02BA","4535"
"P02BA03","arpraziquantel","5","P02BA","4535"
"P02BB","Organophosphorous compounds","4","P02B","4535"
"P02BB01","metrifonate","5","P02BB","4535"
"P02BX","Other antitrematodal agents","4","P02B","4535"
"P02BX01","bithionol","5","P02BX","4535"
"P02BX02","niridazole","5","P02BX","4535"
"P02BX03","stibophen","5","P02BX","4535"
"P02BX04","triclabendazole","5","P02BX","4535"
"P02C","ANTINEMATODAL AGENTS","3","P02","4535"
"P02CA","Benzimidazole derivatives","4","P02C","4535"
"P02CA01","mebendazole","5","P02CA","4535"
"P02CA02","tiabendazole","5","P02CA","4535"
"P02CA03","albendazole","5","P02CA","4535"
"P02CA04","ciclobendazole","5","P02CA","4535"
"P02CA05","flubendazole","5","P02CA","4535"
"P02CA06","fenbendazole","5","P02CA","4535"
"P02CA51","mebendazole, combinations","5","P02CA","4535"
"P02CB","Piperazine and derivatives","4","P02C","4535"
"P02CB01","piperazine","5","P02CB","4535"
"P02CB02","diethylcarbamazine","5","P02CB","4535"
"P02CC","Tetrahydropyrimidine derivatives","4","P02C","4535"
"P02CC01","pyrantel","5","P02CC","4535"
"P02CC02","oxantel","5","P02CC","4535"
"P02CE","Imidazothiazole derivatives","4","P02C","4535"
"P02CE01","levamisole","5","P02CE","4535"
"P02CF","Avermectines","4","P02C","4535"
"P02CF01","ivermectin","5","P02CF","4535"
"P02CX","Other antinematodals","4","P02C","4535"
"P02CX01","pyrvinium","5","P02CX","4535"
"P02CX02","bephenium","5","P02CX","4535"
"P02CX03","moxidectin","5","P02CX","4535"
"P02D","ANTICESTODALS","3","P02","4535"
"P02DA","Salicylic acid derivatives","4","P02D","4535"
"P02DA01","niclosamide","5","P02DA","4535"
"P02DX","Other anticestodals","4","P02D","4535"
"P02DX01","desaspidin","5","P02DX","4535"
"P02DX02","dichlorophen","5","P02DX","4535"
"P02X","Other anthelmintics","3","P02","4535"
"P02XA","QUINOLINE DERIVATIVES","4","P02X","4535"
"P02XA01","Pyrvinium","5","P02XA","4535"
"P02XB","PIPERAZINE DERIVATIVES","4","P02X","4535"
"P02XB01","Piperazine","5","P02XB","4535"
"P02XB02","Diethylcarbamazine","5","P02XB","4535"
"P02XC","SALICYLIC ACID DERIVATIVES","4","P02X","4535"
"P02XC01","Niclosamide","5","P02XC","4535"
"P02XX","OTHER ANTHELMINTICS","4","P02X","4535"
"P02XX01","Levamisole","5","P02XX","4535"
"P02XX02","Desaspidin","5","P02XX","4535"
"P02XX03","Mebendazole","5","P02XX","4535"
"P02XX04","Tiabendazole","5","P02XX","4535"
"P02XX05","Pyrantel","5","P02XX","4535"
"P02XX06","Dichlorophen","5","P02XX","4535"
"P02XX08","Praziquantel","5","P02XX","4535"
"P03","ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS","2","P","4535"
"P03A","ECTOPARASITICIDES, INCL. SCABICIDES","3","P03","4535"
"P03AA","Sulfur containing products","4","P03A","4535"
"P03AA01","dixanthogen","5","P03AA","4535"
"P03AA02","potassium polysulfide","5","P03AA","4535"
"P03AA03","mesulfen","5","P03AA","4535"
"P03AA04","disulfiram","5","P03AA","4535"
"P03AA05","thiram","5","P03AA","4535"
"P03AA54","disulfiram, combinations","5","P03AA","4535"
"P03AB","Chlorine containing products","4","P03A","4535"
"P03AB01","clofenotane","5","P03AB","4535"
"P03AB02","lindane","5","P03AB","4535"
"P03AB51","clofenotane, combinations","5","P03AB","4535"
"P03AC","Pyrethrines, incl. synthetic compounds","4","P03A","4535"
"P03AC01","pyrethrum","5","P03AC","4535"
"P03AC02","bioallethrin","5","P03AC","4535"
"P03AC03","phenothrin","5","P03AC","4535"
"P03AC04","permethrin","5","P03AC","4535"
"P03AC51","pyrethrum, combinations","5","P03AC","4535"
"P03AC52","bioallethrin, combinations","5","P03AC","4535"
"P03AC53","phenothrin, combinations","5","P03AC","4535"
"P03AC54","permethrin, combinations","5","P03AC","4535"
"P03AX","Other ectoparasiticides, incl. scabicides","4","P03A","4535"
"P03AX01","benzyl benzoate","5","P03AX","4535"
"P03AX02","copper oleinate","5","P03AX","4535"
"P03AX03","malathion","5","P03AX","4535"
"P03AX04","quassia","5","P03AX","4535"
"P03AX05","dimeticone","5","P03AX","4535"
"P03AX06","benzyl alcohol","5","P03AX","4535"
"P03AX07","abametapir","5","P03AX","4535"
"P03B","INSECTICIDES AND REPELLENTS","3","P03","4535"
"P03BA","Pyrethrines","4","P03B","4535"
"P03BA01","cyfluthrin","5","P03BA","4535"
"P03BA02","cypermethrin","5","P03BA","4535"
"P03BA03","decamethrin","5","P03BA","4535"
"P03BA04","tetramethrin","5","P03BA","4535"
"P03BX","Other insecticides and repellents","4","P03B","4535"
"P03BX01","diethyltoluamide","5","P03BX","4535"
"P03BX02","dimethylphthalate","5","P03BX","4535"
"P03BX03","dibutylphthalate","5","P03BX","4535"
"P03BX04","dibutylsuccinate","5","P03BX","4535"
"P03BX05","dimethylcarbate","5","P03BX","4535"
"P03BX06","etohexadiol","5","P03BX","4535"
"R","RESPIRATORY SYSTEM","1","null","4535"
"R00","RESPIRATORY SYSTEM","2","R","4535"
"R01","NASAL PREPARATIONS","2","R","4535"
"R01A","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","3","R01","4535"
"R01AA","Sympathomimetics, plain","4","R01A","4535"
"R01AA02","cyclopentamine","5","R01AA","4535"
"R01AA03","ephedrine","5","R01AA","4535"
"R01AA04","phenylephrine","5","R01AA","4535"
"R01AA05","oxymetazoline","5","R01AA","4535"
"R01AA06","tetryzoline","5","R01AA","4535"
"R01AA07","xylometazoline","5","R01AA","4535"
"R01AA08","naphazoline","5","R01AA","4535"
"R01AA09","tramazoline","5","R01AA","4535"
"R01AA10","metizoline","5","R01AA","4535"
"R01AA11","tuaminoheptane","5","R01AA","4535"
"R01AA12","fenoxazoline","5","R01AA","4535"
"R01AA13","tymazoline","5","R01AA","4535"
"R01AA14","epinephrine","5","R01AA","4535"
"R01AA15","indanazoline","5","R01AA","4535"
"R01AB","Sympathomimetics, combinations excl. corticosteroids","4","R01A","4535"
"R01AB01","phenylephrine","5","R01AB","4535"
"R01AB02","naphazoline","5","R01AB","4535"
"R01AB03","tetryzoline","5","R01AB","4535"
"R01AB05","ephedrine","5","R01AB","4535"
"R01AB06","xylometazoline","5","R01AB","4535"
"R01AB07","oxymetazoline","5","R01AB","4535"
"R01AB08","tuaminoheptane","5","R01AB","4535"
"R01AC","Antiallergic agents, excl. corticosteroids","4","R01A","4535"
"R01AC01","cromoglicic acid","5","R01AC","4535"
"R01AC02","levocabastine","5","R01AC","4535"
"R01AC03","azelastine","5","R01AC","4535"
"R01AC04","antazoline","5","R01AC","4535"
"R01AC05","spaglumic acid","5","R01AC","4535"
"R01AC06","thonzylamine","5","R01AC","4535"
"R01AC07","nedocromil","5","R01AC","4535"
"R01AC08","olopatadine","5","R01AC","4535"
"R01AC51","cromoglicic acid, combinations","5","R01AC","4535"
"R01AD","Corticosteroids","4","R01A","4535"
"R01AD01","beclometasone","5","R01AD","4535"
"R01AD02","prednisolone","5","R01AD","4535"
"R01AD03","dexamethasone","5","R01AD","4535"
"R01AD04","flunisolide","5","R01AD","4535"
"R01AD05","budesonide","5","R01AD","4535"
"R01AD06","betamethasone","5","R01AD","4535"
"R01AD07","tixocortol","5","R01AD","4535"
"R01AD08","fluticasone","5","R01AD","4535"
"R01AD09","mometasone","5","R01AD","4535"
"R01AD11","triamcinolone","5","R01AD","4535"
"R01AD12","fluticasone furoate","5","R01AD","4535"
"R01AD13","ciclesonide","5","R01AD","4535"
"R01AD52","prednisolone, combinations","5","R01AD","4535"
"R01AD53","dexamethasone, combinations","5","R01AD","4535"
"R01AD57","tixocortol, combinations","5","R01AD","4535"
"R01AD58","fluticasone, combinations","5","R01AD","4535"
"R01AD59","mometasone, combinations","5","R01AD","4535"
"R01AD60","hydrocortisone, combinations","5","R01AD","4535"
"R01AX","Other nasal preparations","4","R01A","4535"
"R01AX01","calcium hexamine thiocyanate","5","R01AX","4535"
"R01AX02","retinol","5","R01AX","4535"
"R01AX03","ipratropium bromide","5","R01AX","4535"
"R01AX04","Antazoline","5","R01AX","4535"
"R01AX05","ritiometan","5","R01AX","4535"
"R01AX06","mupirocin","5","R01AX","4535"
"R01AX07","hexamidine","5","R01AX","4535"
"R01AX08","framycetin","5","R01AX","4535"
"R01AX09","hyaluronic acid","5","R01AX","4535"
"R01AX10","various","5","R01AX","4535"
"R01AX30","combinations","5","R01AX","4535"
"R01B","NASAL DECONGESTANTS FOR SYSTEMIC USE","3","R01","4535"
"R01BA","Sympathomimetics","4","R01B","4535"
"R01BA01","phenylpropanolamine","5","R01BA","4535"
"R01BA02","pseudoephedrine","5","R01BA","4535"
"R01BA03","phenylephrine","5","R01BA","4535"
"R01BA51","phenylpropanolamine, combinations","5","R01BA","4535"
"R01BA52","pseudoephedrine, combinations","5","R01BA","4535"
"R01BA53","phenylephrine, combinations","5","R01BA","4535"
"R02","THROAT PREPARATIONS","2","R","4535"
"R02A","THROAT PREPARATIONS","3","R02","4535"
"R02AA","Antiseptics","4","R02A","4535"
"R02AA01","ambazone","5","R02AA","4535"
"R02AA02","dequalinium","5","R02AA","4535"
"R02AA03","dichlorobenzyl alcohol","5","R02AA","4535"
"R02AA05","chlorhexidine","5","R02AA","4535"
"R02AA06","cetylpyridinium","5","R02AA","4535"
"R02AA09","benzethonium","5","R02AA","4535"
"R02AA10","myristyl-benzalkonium","5","R02AA","4535"
"R02AA11","chlorquinaldol","5","R02AA","4535"
"R02AA12","hexylresorcinol","5","R02AA","4535"
"R02AA13","acriflavinium chloride","5","R02AA","4535"
"R02AA14","oxyquinoline","5","R02AA","4535"
"R02AA15","povidone-iodine","5","R02AA","4535"
"R02AA16","benzalkonium","5","R02AA","4535"
"R02AA17","cetrimonium","5","R02AA","4535"
"R02AA18","hexamidine","5","R02AA","4535"
"R02AA19","phenol","5","R02AA","4535"
"R02AA20","various","5","R02AA","4535"
"R02AA21","octenidine","5","R02AA","4535"
"R02AB","Antibiotics","4","R02A","4535"
"R02AB01","neomycin","5","R02AB","4535"
"R02AB02","tyrothricin","5","R02AB","4535"
"R02AB03","fusafungine","5","R02AB","4535"
"R02AB04","bacitracin","5","R02AB","4535"
"R02AB30","gramicidin","5","R02AB","4535"
"R02AD","Anesthetics, local","4","R02A","4535"
"R02AD01","benzocaine","5","R02AD","4535"
"R02AD02","lidocaine","5","R02AD","4535"
"R02AD03","cocaine","5","R02AD","4535"
"R02AD04","dyclonine","5","R02AD","4535"
"R02AD05","ambroxol","5","R02AD","4535"
"R02AX","Other throat preparations","4","R02A","4535"
"R02AX01","flurbiprofen","5","R02AX","4535"
"R02AX02","ibuprofen","5","R02AX","4535"
"R02AX03","benzydamine","5","R02AX","4535"
"R03","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","2","R","4535"
"R03A","ADRENERGICS, INHALANTS","3","R03","4535"
"R03AA","Alpha- and beta-adrenoreceptor agonists","4","R03A","4535"
"R03AA01","epinephrine","5","R03AA","4535"
"R03AB","Non-selective beta-adrenoreceptor agonists","4","R03A","4535"
"R03AB02","isoprenaline","5","R03AB","4535"
"R03AB03","orciprenaline","5","R03AB","4535"
"R03AC","Selective beta-2-adrenoreceptor agonists","4","R03A","4535"
"R03AC02","salbutamol","5","R03AC","4535"
"R03AC03","terbutaline","5","R03AC","4535"
"R03AC04","fenoterol","5","R03AC","4535"
"R03AC05","rimiterol","5","R03AC","4535"
"R03AC06","hexoprenaline","5","R03AC","4535"
"R03AC07","isoetarine","5","R03AC","4535"
"R03AC08","pirbuterol","5","R03AC","4535"
"R03AC09","tretoquinol","5","R03AC","4535"
"R03AC10","carbuterol","5","R03AC","4535"
"R03AC11","tulobuterol","5","R03AC","4535"
"R03AC12","salmeterol","5","R03AC","4535"
"R03AC13","formoterol","5","R03AC","4535"
"R03AC14","clenbuterol","5","R03AC","4535"
"R03AC15","reproterol","5","R03AC","4535"
"R03AC16","procaterol","5","R03AC","4535"
"R03AC17","bitolterol","5","R03AC","4535"
"R03AC18","indacaterol","5","R03AC","4535"
"R03AC19","olodaterol","5","R03AC","4535"
"R03AH","Combinations of adrenergics","4","R03A","4535"
"R03AK","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics","4","R03A","4535"
"R03AK01","epinephrine and other drugs for obstructive airway diseases","5","R03AK","4535"
"R03AK02","isoprenaline and other drugs for obstructive airway diseases","5","R03AK","4535"
"R03AK03","fenoterol and other drugs for obstructive airway diseases","5","R03AK","4535"
"R03AK04","salbutamol and sodium cromoglicate","5","R03AK","4535"
"R03AK05","reproterol and sodium cromoglicate","5","R03AK","4535"
"R03AK06","salmeterol and fluticasone","5","R03AK","4535"
"R03AK07","formoterol and budesonide","5","R03AK","4535"
"R03AK08","formoterol and beclometasone","5","R03AK","4535"
"R03AK09","formoterol and mometasone","5","R03AK","4535"
"R03AK10","vilanterol and fluticasone furoate","5","R03AK","4535"
"R03AK11","formoterol and fluticasone","5","R03AK","4535"
"R03AK12","salmeterol and budesonide","5","R03AK","4535"
"R03AK13","salbutamol and beclometasone","5","R03AK","4535"
"R03AK14","indacaterol and mometasone","5","R03AK","4535"
"R03AK15","salbutamol and budesonide","5","R03AK","4535"
"R03AL","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids","4","R03A","4535"
